	Feature	value
6481	kann_VMFIN_>_nicht_PTKNEG_NG_>_mehr_ADV_MO	0.0015783937672831662
934	auf_APPR_>_Bühne_NN_NK_>_der_ART_NK	0.0015752744461218647
4173	in_APPR_>_Kommunikation_NN_NK_>_der_ART_NK	-0.0015722360739804273
4494	in_APPR_>_Strophe_NN_NK_>_der_ART_NK	0.0015541525370550214
1172	auf_APPR_>_Seite_NN_NK_>_der_ART_NK	0.0015316530768320173
5860	ist_VAFIN_>_in_APPR_MO_>_Lage_NN_NK	0.0015275521178762098
4503	in_APPR_>_Studie_NN_NK_>_der_ART_NK	-0.0015124012928099805
4288	in_APPR_>_Mittelpunkt_NN_NK_>_den_ART_NK	0.0014627725232970983
3669	im_APPRART_>_vor_APPR_MO_>_allem_PIS_NK	-0.0014600058001384894
2641	für_APPR_>_Bearbeitung_NN_NK_>_die_ART_NK	-0.0014563686472034622
9810	vor_APPR_>_Hintergrund_NN_NK_>_dem_ART_NK	-0.0014555329324596918
2610	für_APPR_>_Analyse_NN_NK_>_die_ART_NK	-0.0014465779535637988
10306	werden_VAINF_>_verstanden_VVPP_OC_>_als_APPR_MO	0.0014460636161391335
9118	und_KON_>_können_VMFIN_CJ_>_werden_VAINF_OC	-0.0014299440883639787
3522	im_APPRART_>_Jahrhundert_NN_NK_>_18._ADJA_NK	0.001417377262251792
10536	wird_VAFIN_>_Raum_NN_SB_>_der_ART_NK	0.001413270849511463
7736	sind_VAFIN_>_Ergebnisse_NN_SB_>_die_ART_NK	-0.0014119814274330695
2617	für_APPR_>_Arbeit_NN_NK_>_die_ART_NK	-0.0014072750981468192
11762	zu_APPR_>_sich_PRF_NK_>_selbst_ADV_MNR	0.0014036802485041747
6709	kommt_VVFIN_>_zum_APPRART_CVC_>_Ausdruck_NN_NK	0.0013989695306174754
3534	im_APPRART_>_Kapitel_NN_NK_>_nächsten_ADJA_NK	-0.0013848278527188768
1327	auf_APPR_>_sich_PRF_NK_>_selbst_ADV_MNR	0.0013776138560605625
7284	mit_APPR_>_Verb_NN_NK_>_dem_ART_NK	-0.0013667851616040155
4663	in_APPR_>_Werk_NN_NK_>_seinem_PPOSAT_NK	0.0013648514230702408
7221	mit_APPR_>_Norm_NN_NK_>_der_ART_NK	-0.0013525767025259273
2667	für_APPR_>_Deutsche_NN_NK_>_das_ART_NK	-0.0013505684376600218
9917	werden_VAFIN_>_Ergebnisse_NN_SB_>_die_ART_NK	-0.0013466550715002445
3593	im_APPRART_>_Sinne_NN_NK_>_von_APPR_PG	-0.0013402767123421907
1541	bei_APPR_>_Analyse_NN_NK_>_der_ART_NK	-0.0013372640499503584
1430	aus_APPR_>_Perspektive_NN_NK_>_der_ART_NK	0.0013365349055341838
10780	wird_VAFIN_>_bezeichnet_VVPP_OC_>_als_APPR_MO	-0.001329145252441175
4622	in_APPR_>_Versionen_NN_NK_>_den_ART_NK	-0.0013243998720931843
10843	wird_VAFIN_>_eingegangen_VVPP_OC_>_auf_APPR_OP	-0.0013142570880348761
3943	in_APPR_>_Figur_NN_NK_>_der_ART_NK	0.0013113320024128008
3848	in_APPR_>_Brief_NN_NK_>_einem_ART_NK	0.0013086701426783835
3785	in_APPR_>_Beispielen_NN_NK_>_den_ART_NK	-0.0013067944506341587
7596	scheint_VVFIN_>_sein_VAINF_OC_>_zu_PTKZU_PM	0.0013055510094418527
945	auf_APPR_>_Ebene_NN_NK_>_der_ART_NK	-0.001295627165506059
4618	in_APPR_>_Versen_NN_NK_>_den_ART_NK	0.0012785972062553516
6829	können_VMFIN_>_werden_VAINF_OC_>_verwendet_VVPP_OC	-0.0012784109389440941
6635	kann_VMFIN_>_werden_VAINF_OC_>_verstanden_VVPP_OC	0.0012719162827769912
1207	auf_APPR_>_Suche_NN_NK_>_nach_APPR_OP	0.0012672198643251678
4650	in_APPR_>_Welt_NN_NK_>_die_ART_NK	0.0012582886785103826
4521	in_APPR_>_Sätzen_NN_NK_>_den_ART_NK	-0.0012296879279568202
4343	in_APPR_>_Praxis_NN_NK_>_der_ART_NK	-0.0012278514220024526
4834	ist_VAFIN_>_Anteil_NN_SB_>_der_ART_NK	-0.0012219385762962023
3862	in_APPR_>_Darstellung_NN_NK_>_der_ART_NK	0.0012193767802864874
4489	in_APPR_>_Stadt_NN_NK_>_der_ART_NK	0.0012177659767730494
665	als_APPR_>_nur_ADV_MO_>_nicht_PTKNEG_NG	0.00121486016180121
1620	bei_APPR_>_Verwendung_NN_NK_>_der_ART_NK	-0.0012146463537948669
3573	im_APPRART_>_Rahmen_NN_NK_>_Studie_NN_AG	-0.0012145841409962883
693	als_KON_>_in_APPR_CJ_>_auch_ADV_MO	-0.0012091104330989035
5606	ist_VAFIN_>_erkennen_VVINF_OC_>_zu_PTKZU_PM	-0.0012032762822530643
10100	werden_VAINF_>_angesehen_VVPP_OC_>_als_APPR_MO	-0.001193591990179682
4548	in_APPR_>_Texten_NN_NK_>_den_ART_NK	0.0011929664238972085
3621	im_APPRART_>_Vergleich_NN_NK_>_mit_APPR_OP	-0.0011917748069913226
2764	für_APPR_>_Leser_NN_NK_>_den_ART_NK	0.0011877482617184242
6579	kann_VMFIN_>_werden_VAINF_OC_>_erklärt_VVPP_OC	-0.001175783766913658
3693	in_APPR_>_Analyse_NN_NK_>_der_ART_NK	-0.0011704885337598901
7232	mit_APPR_>_Präposition_NN_NK_>_der_ART_NK	-0.0011600100697144202
1615	bei_APPR_>_Verarbeitung_NN_NK_>_der_ART_NK	-0.0011463136906013354
11463	wurde_VAFIN_>_übernommen_VVPP_OC_>_in_APPR_MO	-0.0011389526397868994
1552	bei_APPR_>_Bearbeitung_NN_NK_>_der_ART_NK	-0.0011328968998595313
4692	in_APPR_>_Zeit_NN_NK_>_dieser_PDAT_NK	0.001132386184162054
3624	im_APPRART_>_Vergleich_NN_NK_>_zur_APPRART_MNR	-0.0011303730656866602
7868	sind_VAFIN_>_finden_VVINF_OC_>_zu_PTKZU_PM	-0.0011296346559689279
3919	in_APPR_>_Erzählung_NN_NK_>_der_ART_NK	0.0011285424135386848
5214	ist_VAFIN_>_Rede_NN_SB_>_die_ART_NK	0.0011249577464074445
1612	bei_APPR_>_Untersuchung_NN_NK_>_der_ART_NK	-0.0011235020287651341
3846	in_APPR_>_Brief_NN_NK_>_an_APPR_MNR	0.0011221108673917322
2927	gebracht_VVPP_>_zum_APPRART_CVC_>_Ausdruck_NN_NK	0.0011200064125724896
10395	wird_VAFIN_>_Begriff_NN_SB_>_der_ART_NK	-0.0011177383526814193
4292	in_APPR_>_Moment_NN_NK_>_dem_ART_NK	0.0011172018684904891
3883	in_APPR_>_Diskussion_NN_NK_>_der_ART_NK	-0.0011160010246288802
7317	mit_APPR_>_Worten_NN_NK_>_anderen_ADJA_NK	-0.001108475276191236
5741	ist_VAFIN_>_geprägt_VVPP_PD_>_von_APPR_SBP	0.0011039594236487617
4483	in_APPR_>_Sprachen_NN_NK_>_den_ART_NK	-0.001098893519988665
4245	in_APPR_>_Literatur_NN_NK_>_der_ART_NK	0.0010982673025725044
2621	für_APPR_>_Arbeit_NN_NK_>_vorliegende_ADJA_NK	-0.0010968660138691597
6636	kann_VMFIN_>_werden_VAINF_OC_>_verwendet_VVPP_OC	-0.0010872393309833046
791	an_APPR_>_Stelle_NN_NK_>_die_ART_NK	0.001082457034637136
11271	wird_VAFIN_>_verwendet_VVPP_OC_>_in_APPR_MO	-0.0010815110058429902
10320	werden_VAINF_>_verwendet_VVPP_OC_>_in_APPR_MO	-0.0010804629134808124
4291	in_APPR_>_Moderne_NN_NK_>_der_ART_NK	0.0010797107495070844
5691	ist_VAFIN_>_für_APPR_MO_>_ihn_PPER_NK	0.0010713819315339567
4620	in_APPR_>_Version_NN_NK_>_der_ART_NK	-0.0010708601194511066
11853	zwischen_APPR_>_Ich_PPER_NK_>_und_KON_CD	0.0010692853093912792
3694	in_APPR_>_Analyse_NN_NK_>_die_ART_NK	-0.0010637486873536282
3702	in_APPR_>_Anlehnung_NN_NK_>_an_APPR_MNR	-0.0010632417223335239
7581	scheint_VVFIN_>_haben_VAINF_OC_>_zu_PTKZU_PM	0.0010506419564710588
8301	spielen_VVINF_>_Rolle_NN_OA_>_eine_ART_NK	-0.0010490323720742391
8455	stellt_VVFIN_>_Frage_NN_SB_>_die_ART_NK	-0.0010359509522181191
9977	werden_VAFIN_>_bezeichnet_VVPP_OC_>_als_APPR_MO	-0.0010353565053070968
788	an_APPR_>_Stelle_NN_NK_>_anderer_ADJA_NK	0.0010335750206641357
7340	mit_APPR_>_sich_PRF_NK_>_selbst_ADV_MNR	0.0010322082998581142
11875	zwischen_APPR_>_Subjekt_NN_NK_>_und_KON_CD	-0.001032087956968974
4297	in_APPR_>_Mund_NN_NK_>_den_ART_NK	0.001026103695308776
8510	syntaktischen_ADJA_>_und_KON_CD_>_semantischen_ADJA_CJ	-0.0010259611642678104
581	als_APPR_>_Beispiel_NN_NK_>_für_APPR_MNR	-0.0010205242028525695
5357	ist_VAFIN_>_Verwendung_NN_SB_>_die_ART_NK	-0.0010185972072508593
10799	wird_VAFIN_>_dargestellt_VVPP_OC_>_als_APPR_MO	0.0010108861144819395
7271	mit_APPR_>_Titel_NN_NK_>_dem_ART_NK	0.0010106612810975824
6196	ist_VAFIN_>_verstehen_VVINF_OC_>_zu_PTKZU_PM	0.0010105859328015214
4746	in_APPR_>_nur_ADV_MO_>_nicht_PTKNEG_NG	0.0010104579512553967
1372	aus_APPR_>_Englischen_NN_NK_>_dem_ART_NK	-0.0010097662409946026
4216	in_APPR_>_Kunst_NN_NK_>_der_ART_NK	0.0010042637897618475
7996	sind_VAFIN_>_verbunden_VVPP_PD_>_mit_APPR_OP	-0.0010013670304106223
1205	auf_APPR_>_Suche_NN_NK_>_der_ART_NK	0.0009966211716303562
5233	ist_VAFIN_>_Satz_NN_SB_>_der_ART_NK	-0.0009964523112973508
5614	ist_VAFIN_>_erwarten_VVINF_OC_>_zu_PTKZU_PM	-0.0009904241505379894
6009	ist_VAFIN_>_nicht_PTKNEG_NG_>_mehr_ADV_MO	0.0009883141759814754
3803	in_APPR_>_Beschreibung_NN_NK_>_der_ART_NK	0.000984252865832996
10706	wird_VAFIN_>_ausgegangen_VVPP_OC_>_davon_PROAV_MO	-0.0009822244208820682
3648	im_APPRART_>_als_KON_CD_>_im_APPRART_CJ	-0.0009748326641469068
1174	auf_APPR_>_Seite_NN_NK_>_einen_ADJA_NK	0.0009730361660661396
4259	in_APPR_>_Lyrik_NN_NK_>_der_ART_NK	0.0009694829842864053
4665	in_APPR_>_Werken_NN_NK_>_den_ART_NK	0.0009691764877939794
4708	in_APPR_>_Zeitung_NN_NK_>_der_ART_NK	0.000965686816702581
338	Mitte_NN_>_Jahre_NN_AG_>_der_ART_NK	0.0009635392578071321
7411	nach_APPR_>_Krieg_NN_NK_>_dem_ART_NK	0.0009630621582441821
4668	in_APPR_>_Werken_NN_NK_>_seinen_PPOSAT_NK	0.0009615741589257176
9764	von_APPR_>_Welt_NN_NK_>_der_ART_NK	0.0009523748353969435
2721	für_APPR_>_Gesellschaft_NN_NK_>_die_ART_NK	0.00094767461007353
9786	von_APPR_>_sich_PRF_NK_>_selbst_ADV_MNR	0.0009444284703443715
3134	gibt_VVFIN_>_Überblick_NN_OA_>_einen_ART_NK	-0.000944210050096491
672	als_APPR_>_und_KON_CD_>_als_APPR_CJ	0.0009423330984848434
692	als_KON_>_im_APPRART_CJ_>_auch_ADV_MO	-0.0009423195996478981
6551	kann_VMFIN_>_werden_VAINF_OC_>_ausgegangen_VVPP_OC	-0.0009412552851847881
4413	in_APPR_>_Roman_NN_NK_>_seinem_PPOSAT_NK	0.0009408223025698968
2854	für_APPR_>_Verhalten_NN_NK_>_das_ART_NK	-0.0009406286845052542
4683	in_APPR_>_Wörterbuch_NN_NK_>_einem_ART_NK	-0.0009394165602227595
41	Art_NN_>_und_KON_CD_>_Weise_NN_CJ	0.0009376101922497541
3998	in_APPR_>_Fällen_NN_NK_>_vielen_PIAT_NK	-0.0009352704978545871
4734	in_APPR_>_als_KON_CD_>_in_APPR_CJ	-0.000932123897671409
244	Hälfte_NN_>_Jahrhunderts_NN_AG_>_des_ART_NK	0.0009300906515597772
1281	auf_APPR_>_Weise_NN_NK_>_die_ART_NK	0.0009269117732383464
10847	wird_VAFIN_>_eingegangen_VVPP_OC_>_im_APPRART_MO	-0.0009262417131120631
3523	im_APPRART_>_Jahrhundert_NN_NK_>_19._ADJA_NK	0.00092360449993435
3574	im_APPRART_>_Rahmen_NN_NK_>_Untersuchung_NN_AG	-0.0009200554236162055
9480	unter_APPR_>_Titel_NN_NK_>_dem_ART_NK	0.0009178872741502338
1550	bei_APPR_>_Auswertung_NN_NK_>_der_ART_NK	-0.0009165500249689894
4439	in_APPR_>_Schule_NN_NK_>_der_ART_NK	-0.0009158684756098241
1284	auf_APPR_>_Weise_NN_NK_>_gleiche_ADJA_NK	0.0009147619340081938
1617	bei_APPR_>_Verben_NN_NK_>_den_ART_NK	-0.0009143284428936951
5500	ist_VAFIN_>_bei_APPR_MO_>_denen_PRELS_NK	-0.0009142922704036923
1561	bei_APPR_>_Beschreibung_NN_NK_>_der_ART_NK	-0.0009137505332789046
9776	von_APPR_>_al._NE_NK_>_et_NE_PNC	-0.0009125189499735038
131	Ende_NN_>_Romans_NN_AG_>_des_ART_NK	0.0009049813449579719
6390	kann_VMFIN_>_führen_VVINF_OC_>_zu_APPR_MO	-0.0009047169475667682
383	Rahmen_NN_>_Studie_NN_AG_>_der_ART_NK	-0.0008963073466997575
4876	ist_VAFIN_>_Bedeutung_NN_SB_>_die_ART_NK	-0.0008958906974854134
7446	nach_APPR_>_Weltkrieg_NN_NK_>_dem_ART_NK	0.0008942443715381093
9717	von_APPR_>_Schülern_NN_NK_>_den_ART_NK	-0.0008936685965269266
9594	von_APPR_>_Autoren_NN_NK_>_den_ART_NK	-0.0008931709920514808
6726	konnte_VMFIN_>_werden_VAINF_OC_>_gezeigt_VVPP_OC	-0.0008915892134401688
4390	in_APPR_>_Republik_NN_NK_>_der_ART_NK	0.0008873843544282612
8410	steht_VVFIN_>_im_APPRART_MO_>_Mittelpunkt_NN_NK	0.0008843828068073249
4403	in_APPR_>_Rolle_NN_NK_>_der_ART_NK	0.0008840783640505477
149	Erklärung_NN_>_für_APPR_MNR_>_Verhalten_NN_NK	-0.0008788186988684957
5271	ist_VAFIN_>_Tatsache_NN_SB_>_die_ART_NK	-0.0008787249658081082
309	Leben_NN_>_und_KON_CD_>_Tod_NN_CJ	0.0008767290070804138
10214	werden_VAINF_>_gelesen_VVPP_OC_>_als_APPR_MO	0.0008723873817384616
469	Vergangenheit_NN_>_und_KON_CD_>_Gegenwart_NN_CJ	0.0008723150127148401
2848	für_APPR_>_Verb_NN_NK_>_das_ART_NK	-0.0008715767187646568
4802	innerhalb_APPR_>_Gesellschaft_NN_NK_>_der_ART_NK	0.0008705080355664817
821	an_APPR_>_Universität_NN_NK_>_der_ART_NK	-0.0008702522549390422
5381	ist_VAFIN_>_Welt_NN_SB_>_die_ART_NK	0.0008681855722270189
11547	zeigen_VVFIN_>_Ergebnisse_NN_SB_>_die_ART_NK	-0.000866632022301871
4091	in_APPR_>_Hälfte_NN_NK_>_Jahrhunderts_NN_AG	0.0008597307663235967
4142	in_APPR_>_Kapitel_NN_NK_>_3_CARD_NK	-0.0008594290989453817
4765	in_APPR_>_und_KON_CD_>_in_APPR_CJ	0.0008554495933013605
4025	in_APPR_>_Geschichte_NN_NK_>_der_ART_NK	0.0008551123171679512
4477	in_APPR_>_Sprache_NN_NK_>_deutschen_ADJA_NK	-0.000854193572105024
7022	mehr_ADV_>_oder_KON_CD_>_minder_ADV_CJ	-0.0008516133987432259
6544	kann_VMFIN_>_werden_VAINF_OC_>_angenommen_VVPP_OC	-0.0008479258861518432
3538	im_APPRART_>_Kapitel_NN_NK_>_vorigen_ADJA_NK	-0.0008476306083516194
9985	werden_VAFIN_>_dargestellt_VVPP_OC_>_in_APPR_MO	-0.0008457120788493908
3894	in_APPR_>_Dramen_NN_NK_>_den_ART_NK	0.0008420354666114217
855	anders_ADV_>_in_APPR_CC_>_als_KOKOM_CM	0.0008409993737800892
7273	mit_APPR_>_Tod_NN_NK_>_dem_ART_NK	0.0008393403910107396
7173	mit_APPR_>_Hilfe_NN_NK_>_von_APPR_PG	-0.000837003982741075
11205	wird_VAFIN_>_unterschieden_VVPP_OC_>_zwischen_APPR_MO	-0.0008311676766130547
1973	davon_PROAV_>_ist_VAFIN_RE_>_dass_KOUS_CP	-0.0008308706090588432
4302	in_APPR_>_Natur_NN_NK_>_der_ART_NK	0.0008306172856822481
1416	aus_APPR_>_Leben_NN_NK_>_dem_ART_NK	0.0008286853378880429
10740	wird_VAFIN_>_beschrieben_VVPP_OC_>_als_APPR_MO	0.0008284584816411237
1549	bei_APPR_>_Auswahl_NN_NK_>_der_ART_NK	-0.0008276488116257419
7855	sind_VAFIN_>_erkennen_VVINF_OC_>_zu_PTKZU_PM	-0.0008214914736188737
4466	in_APPR_>_Spalte_NN_NK_>_der_ART_NK	-0.0008189095503864431
10113	werden_VAINF_>_ausgegangen_VVPP_OC_>_davon_PROAV_MO	-0.0008185760023300217
9646	von_APPR_>_Gesellschaft_NN_NK_>_der_ART_NK	0.0008182351858413271
7318	mit_APPR_>_Worten_NN_NK_>_den_ART_NK	0.0008179659200424135
6763	können_VMFIN_>_nach_APPR_MO_>_je_ADV_MO	-0.0008122386245816221
4389	in_APPR_>_Republik_NN_NK_>_Weimarer_ADJA_NK	0.0008120323153746794
1268	auf_APPR_>_Weg_NN_NK_>_dem_ART_NK	0.0008119516681631803
4803	innerhalb_APPR_>_Gruppe_NN_NK_>_der_ART_NK	-0.0008075585836816446
3135	gibt_VVFIN_>_Überblick_NN_OA_>_über_APPR_MNR	-0.0008071377055544171
6598	kann_VMFIN_>_werden_VAINF_OC_>_gelesen_VVPP_OC	0.0008057276040928141
245	Ich_PPER_>_und_KON_CD_>_Du_PPER_CJ	0.0008030220249773173
4141	in_APPR_>_Kapitel_NN_NK_>_2_CARD_NK	-0.0007982777667001883
10176	werden_VAINF_>_eingestuft_VVPP_OC_>_als_APPR_MO	-0.0007979123964917886
5044	ist_VAFIN_>_Gedicht_NN_SB_>_das_ART_NK	0.0007978683648374275
3948	in_APPR_>_Folge_NN_NK_>_der_ART_NK	0.0007958874876004358
433	Tatsache_NN_>_sind_VAFIN_OC_>_dass_KOUS_CP	-0.0007958191900327502
1323	auf_APPR_>_oder_KON_CD_>_auf_APPR_CJ	-0.0007955974443295403
7437	nach_APPR_>_Tod_NN_NK_>_dem_ART_NK	0.0007902135598935601
715	am_APPRART_>_Ende_NN_NK_>_Romans_NN_AG	0.0007891152616031623
1873	dann_ADV_>_wird_VAFIN_RE_>_wenn_KOUS_CP	-0.0007858872767229846
1640	bei_APPR_>_vor_APPR_MO_>_allem_PIS_NK	-0.0007845871659061355
1570	bei_APPR_>_Bewertung_NN_NK_>_der_ART_NK	-0.0007827562032148276
3684	in_APPR_>_Abschnitten_NN_NK_>_den_ART_NK	-0.0007773726013287335
966	auf_APPR_>_Ebenen_NN_NK_>_den_ART_NK	-0.0007739268106550733
4193	in_APPR_>_Kontext_NN_NK_>_einem_ART_NK	-0.0007737500279123338
10194	werden_VAINF_>_ersetzt_VVPP_OC_>_durch_APPR_MO	-0.0007707958804035181
8574	um_APPR_>_sondern_KON_CD_>_um_APPR_CJ	-0.0007694628401766373
4628	in_APPR_>_Vordergrund_NN_NK_>_den_ART_NK	0.0007686896040462497
9	2_CARD_>_und_KON_CD_>_3_CARD_CJ	-0.0007680826628004944
4552	in_APPR_>_Texten_NN_NK_>_seinen_PPOSAT_NK	0.000767567282675479
2126	durch_APPR_>_Gesellschaft_NN_NK_>_die_ART_NK	0.0007671548349914365
4154	in_APPR_>_Kapiteln_NN_NK_>_den_ART_NK	-0.0007666130215400996
5305	ist_VAFIN_>_Unterscheidung_NN_SB_>_die_ART_NK	-0.0007661512018366517
389	Raum_NN_>_und_KON_CD_>_Zeit_NN_CJ	0.0007634011607226783
4047	in_APPR_>_Grammatiken_NN_NK_>_den_ART_NK	-0.0007631728081838803
2767	für_APPR_>_Literatur_NN_NK_>_die_ART_NK	0.0007630702302413318
5840	ist_VAFIN_>_im_APPRART_MO_>_Vergleich_NN_NK	-0.0007628842087141035
325	Mann_NN_>_und_KON_CD_>_Frau_NN_CJ	0.000759825723523261
3792	in_APPR_>_Bereich_NN_NK_>_diesem_PDAT_NK	-0.0007575235477184519
5151	ist_VAFIN_>_Mensch_NN_SB_>_der_ART_NK	0.0007562842488367436
7979	sind_VAFIN_>_und_KON_CD_>_sind_VAFIN_CJ	-0.0007547590732746479
310	Leben_NN_>_und_KON_CD_>_Werk_NN_CJ	0.0007515463499584372
2843	für_APPR_>_Untersuchung_NN_NK_>_vorliegende_ADJA_NK	-0.0007477864550326558
4541	in_APPR_>_Text_NN_NK_>_den_ART_NK	0.0007461359299917479
8315	spielt_VVFIN_>_Rolle_NN_OA_>_keine_PIAT_NK	-0.0007449440511999299
11744	zu_APPR_>_Zeit_NN_NK_>_dieser_PDAT_NK	0.0007430405671707939
4561	in_APPR_>_Tradition_NN_NK_>_der_ART_NK	0.0007393688432319978
7074	mit_APPR_>_Bedeutung_NN_NK_>_der_ART_NK	-0.0007379515383967096
6981	lässt_VVFIN_>_festhalten_VVINF_OC_>_sich_PRF_OA	-0.0007367865661728106
1586	bei_APPR_>_Erstellung_NN_NK_>_der_ART_NK	-0.0007366441444678258
4168	in_APPR_>_Klassen_NN_NK_>_den_ART_NK	-0.0007346319980812906
9098	und_KON_>_kann_VMFIN_CJ_>_werden_VAINF_OC	-0.0007319404679729897
5479	ist_VAFIN_>_auszugehen_VVIZU_OC_>_davon_PROAV_MO	-0.0007315358069592815
10922	wird_VAFIN_>_gebracht_VVPP_OC_>_zum_APPRART_CVC	0.0007310129095782843
4414	in_APPR_>_Romanen_NN_NK_>_den_ART_NK	0.0007309674863503825
5324	ist_VAFIN_>_Verb_NN_SB_>_das_ART_NK	-0.0007287959697339503
7030	mehr_PIS_>_Hälfte_NN_CC_>_als_KOKOM_CM	-0.0007285262697226708
4421	in_APPR_>_Satz_NN_NK_>_einem_ART_NK	-0.0007256587890242721
5011	ist_VAFIN_>_Figur_NN_SB_>_die_ART_NK	0.0007256037050695237
7865	sind_VAFIN_>_finden_VVINF_OC_>_in_APPR_MO	-0.0007246690264415933
4637	in_APPR_>_Weise_NN_NK_>_der_ART_NK	0.000723775061555091
5857	ist_VAFIN_>_in_APPR_MO_>_Fällen_NN_NK	-0.0007228900306547358
8	1_CARD_>_und_KON_CD_>_2_CARD_CJ	-0.0007224408859721524
6909	leisten_VVINF_>_Beitrag_NN_OA_>_einen_ART_NK	-0.0007187535741898856
8753	und_KON_>_Welt_NN_CJ_>_der_ART_NK	0.0007169175362417592
9682	von_APPR_>_Mensch_NN_NK_>_und_KON_CD	0.000714784952855436
8479	stellt_VVFIN_>_in_APPR_CVC_>_Frage_NN_NK	0.0007138043216958872
3992	in_APPR_>_Fällen_NN_NK_>_einigen_PIAT_NK	-0.0007103000535732459
1322	auf_APPR_>_nur_ADV_MO_>_nicht_PTKNEG_NG	0.0007081554989474562
3734	in_APPR_>_Artikeln_NN_NK_>_den_ART_NK	-0.0007074158907803003
